CODIGO_UBIGEO,DEPARTAMENTO,PROVINCIA,DISTRITO,CODIGO_CIUDAD,SERVICIO,AEREO PROPUESTO,TERRESTRE PROPUESTO,A TRAVÉS DE,OBSERVACION
90410,HUANCAVELICA,CASTROVIRREYNA,SAN JUAN,PEHNV,DIST. NACIONAL,-,5,LIM - AYP,ALEJADO
90716,HUANCAVELICA,TAYACAJA,SAN MARCOS DE ROCCHAC,PEHNV,DIST. NACIONAL,-,5,LIM - HNV,ALEJADO
90508,HUANCAVELICA,CHURCAMPA,SAN MIGUEL DE MAYOCC,PEHNV,DIST. NACIONAL,-,5,LIM - HNV,ALEJADO
90509,HUANCAVELICA,CHURCAMPA,SAN PEDRO DE CORIS,PEHNV,DIST. NACIONAL,-,5,LIM - HNV,ALEJADO
90411,HUANCAVELICA,CASTROVIRREYNA,SANTA ANA,PEHNV,DIST. NACIONAL,-,5,LIM - HNV,ALEJADO
90613,HUANCAVELICA,HUAYTARA,SANTIAGO DE CHOCORVOS,PEHNV,DIST. NACIONAL,-,5,LIM - HNV,ALEJADO
90614,HUANCAVELICA,HUAYTARA,SANTIAGO DE QUIRAHUARA,PEHNV,DIST. NACIONAL,-,5,LIM - HNV,ALEJADO
90615,HUANCAVELICA,HUAYTARA,SANTO DOMINGO DE CAPILLAS,PEHNV,DIST. NACIONAL,-,5,LIM - HNV,ALEJADO
90311,HUANCAVELICA,ANGARAES,SANTO TOMAS DE PATA,PEHNV,DIST. NACIONAL,-,5,LIM - HNV,ALEJADO
90312,HUANCAVELICA,ANGARAES,SECCLLA,PEHNV,DIST. NACIONAL,-,5,LIM - HNV,ALEJADO
90717,HUANCAVELICA,TAYACAJA,SURCUBAMBA,PEHNV,DIST. NACIONAL,-,5,LIM - HNV,ALEJADO
90616,HUANCAVELICA,HUAYTARA,TAMBO,PEHNV,DIST. NACIONAL,-,5,LIM - HNV,ALEJADO
90412,HUANCAVELICA,CASTROVIRREYNA,TANTARA,PEHNV,DIST. NACIONAL,-,5,LIM - HNV,ALEJADO
90413,HUANCAVELICA,CASTROVIRREYNA,TICRAPO,PEHNV,DIST. NACIONAL,-,5,LIM - HNV,ALEJADO
90718,HUANCAVELICA,TAYACAJA,TINTAY PUNCU,PEHNV,DIST. NACIONAL,-,5,LIM - HNV,ALEJADO
90116,HUANCAVELICA,HUANCAVELICA,VILCA,PEHNV,DIST. NACIONAL,-,5,LIM - HNV,ALEJADO
90117,HUANCAVELICA,HUANCAVELICA,YAULI,PEHNV,DIST. NACIONAL,-,5,LIM - HNV,ALEJADO
100102,HUANUCO,HUANUCO,AMARILIS,PEHUU,DIST. NACIONAL,-,2,LIM - HUU,URBANO
100201,HUANUCO,AMBO,AMBO,PEHUU,DIST. NACIONAL,-,3,LIM - HUU,ALEJADO
101104,HUANUCO,YAROWILCA,APARICIO POMARES,PEHUU,DIST. NACIONAL,-,3,LIM - HUU,ALEJADO
100502,HUANUCO,HUAMALIES,ARANCAY,PEHUU,DIST. NACIONAL,-,3,LIM - HUU,ALEJADO
101002,HUANUCO,LAURICOCHA,BAÑOS,PEHUU,DIST. NACIONAL,-,2,LIM - HUU,ALEJADO
101102,HUANUCO,YAROWILCA,CAHUAC,PEHUU,DIST. NACIONAL,-,3,LIM -CNT,ALEJADO
100402,HUANUCO,HUACAYBAMBA,CANCHABAMBA,PEHUU,DIST. NACIONAL,-,3,LIM - AYP,ALEJADO
100202,HUANUCO,AMBO,CAYNA,PEHUU,DIST. NACIONAL,-,3,LIM - AQP,URBANO
101103,HUANUCO,YAROWILCA,CHACABAMBA,PEHUU,DIST. NACIONAL,-,3,LIM - AQP,URBANO
100802,HUANUCO,PACHITEA,CHAGLLA,PEHUU,DIST. NACIONAL,-,2,LIM - CJA,ALEJADO
100503,HUANUCO,HUAMALIES,CHAVIN DE PARIARCA,PEHUU,DIST. NACIONAL,-,3,LIM - HRZ,ALEJADO
101101,HUANUCO,YAROWILCA,CHAVINILLO,PEHUU,DIST. NACIONAL,-,3,LIM - HUU,ALEJADO
100103,HUANUCO,HUANUCO,CHINCHAO,PEHUU,DIST. NACIONAL,-,2,LIM - CHN,URBANO
100702,HUANUCO,MARAÑON,CHOLON,PEHUU,DIST. NACIONAL,-,6,LIM - TCQ - MQG,ALEJADO
101108,HUANUCO,YAROWILCA,CHORAS,PEHUU,DIST. NACIONAL,-,3,LIM - JAE,ALEJADO
100307,HUANUCO,DOS DE MAYO,CHUQUIS,PEHUU,DIST. NACIONAL,-,3,LIM - AND,ALEJADO
100104,HUANUCO,HUANUCO,CHURUBAMBA,PEHUU,DIST. NACIONAL,-,2,LIM - HNV,ALEJADO
100403,HUANUCO,HUACAYBAMBA,COCHABAMBA,PEHUU,DIST. NACIONAL,-,3,LIM - CJA,ALEJADO
100902,HUANUCO,PUERTO INCA,CODO DEL POZUZO,PETGI,DIST. NACIONAL,-,4,LIM - TRU,ALEJADO
100203,HUANUCO,AMBO,COLPAS,PEHUU,DIST. NACIONAL,-,3,LIM -CNT,ALEJADO
100204,HUANUCO,AMBO,CONCHAMARCA,PEHUU,DIST. NACIONAL,-,3,LIM - HYO,ALEJADO
100602,HUANUCO,LEONCIO PRADO,DANIEL ALOMIA ROBLES,PETGI,DIST. NACIONAL,-,2,LIM - JUL,ALEJADO
100603,HUANUCO,LEONCIO PRADO,HERMILIO VALDIZAN,PETGI,DIST. NACIONAL,-,2,LIM - CUZ,ALEJADO
100903,HUANUCO,PUERTO INCA,HONORIA,PETGI,DIST. NACIONAL,-,4,LIM -CNT,ALEJADO
100205,HUANUCO,AMBO,HUACAR,PEHUU,DIST. NACIONAL,-,3,LIM - AYP,ALEJADO
100401,HUANUCO,HUACAYBAMBA,HUACAYBAMBA,PEHUU,DIST. NACIONAL,-,3,LIM - CHM,ALEJADO
100701,HUANUCO,MARAÑON,HUACRACHUCO,PEHUU,DIST. NACIONAL,-,6,LIM - CHM,ALEJADO
100101,HUANUCO,HUANUCO,HUANUCO,PEHUU,DIST. NACIONAL,-,1,LIM - TCQ,ALEJADO
101105,HUANUCO,YAROWILCA,JACAS CHICO,PEHUU,DIST. NACIONAL,-,3,LIM - HNV,ALEJADO
100504,HUANUCO,HUAMALIES,JACAS GRANDE,PEHUU,DIST. NACIONAL,-,3,LIM - HUU,ALEJADO
101001,HUANUCO,LAURICOCHA,JESUS,PEHUU,DIST. NACIONAL,-,2,LIM - TRU,ALEJADO
100505,HUANUCO,HUAMALIES,JIRCAN,PEHUU,DIST. NACIONAL,-,3,LIM - PIU,ALEJADO
101003,HUANUCO,LAURICOCHA,JIVIA,PEHUU,DIST. NACIONAL,-,2,LIM - HUU,ALEJADO
100604,HUANUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO,PETGI,DIST. NACIONAL,-,2,LIM - CJA,ALEJADO
100301,HUANUCO,DOS DE MAYO,LA UNION,PEHUU,DIST. NACIONAL,-,3,LIM - TAR,ALEJADO
100501,HUANUCO,HUAMALIES,LLATA,PEHUU,DIST. NACIONAL,-,3,LIM - HUU,ALEJADO
100605,HUANUCO,LEONCIO PRADO,LUYANDO,PETGI,DIST. NACIONAL,-,2,LIM - TGI,ALEJADO
100105,HUANUCO,HUANUCO,MARGOS,PEHUU,DIST. NACIONAL,-,2,LIM - HUU,ALEJADO
100606,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,PETGI,DIST. NACIONAL,-,2,LIM - TGI,ALEJADO
100311,HUANUCO,DOS DE MAYO,MARIAS,PEHUU,DIST. NACIONAL,-,3,LIM - HUU,ALEJADO
100506,HUANUCO,HUAMALIES,MIRAFLORES,PEHUU,DIST. NACIONAL,-,3,LIM - AQP,URBANO
100803,HUANUCO,PACHITEA,MOLINO,PEHUU,DIST. NACIONAL,-,2,LIM - JUL,ALEJADO
100507,HUANUCO,HUAMALIES,MONZON,PEHUU,DIST. NACIONAL,-,3,LIM - JAE - CHA,ALEJADO
101106,HUANUCO,YAROWILCA,OBAS,PEHUU,DIST. NACIONAL,-,3,LIM - HNV,ALEJADO
100313,HUANUCO,DOS DE MAYO,PACHAS,PEHUU,DIST. NACIONAL,-,3,LIM - HCH,ALEJADO
101107,HUANUCO,YAROWILCA,PAMPAMARCA,PEHUU,DIST. NACIONAL,-,3,LIM - CUZ,ALEJADO
100801,HUANUCO,PACHITEA,PANAO,PEHUU,DIST. NACIONAL,-,2,LIM - TBP,ALEJADO
100111,HUANUCO,HUANUCO,PILLCO MARCA,PEHUU,DIST. NACIONAL,-,2,LIM - JUL,ALEJADO
100404,HUANUCO,HUACAYBAMBA,PINRA,PEHUU,DIST. NACIONAL,-,3,LIM - CJA,ALEJADO
100901,HUANUCO,PUERTO INCA,PUERTO INCA,PETGI,DIST. NACIONAL,-,4,LIM - LME,ALEJADO
100508,HUANUCO,HUAMALIES,PUNCHAO,PEHUU,DIST. NACIONAL,-,3,LIM - IQT,URBANO
100509,HUANUCO,HUAMALIES,PUÑOS,PEHUU,DIST. NACIONAL,-,3,LIM - AQP,ALEJADO
101004,HUANUCO,LAURICOCHA,QUEROPALCA,PEHUU,DIST. NACIONAL,-,2,LIM - CJA,ALEJADO
100106,HUANUCO,HUANUCO,QUISQUI,PEHUU,DIST. NACIONAL,-,2,LIM - HNV,ALEJADO
100106,HUANUCO,HUANUCO,QUISQUI,PEHUU,DIST. NACIONAL,-,2,LIM - HUU,ALEJADO
100316,HUANUCO,DOS DE MAYO,QUIVILLA,PEHUU,DIST. NACIONAL,-,3,LIM - HUU,ALEJADO
100317,HUANUCO,DOS DE MAYO,RIPAN,PEHUU,DIST. NACIONAL,-,3,LIM - HUU,ALEJADO
101005,HUANUCO,LAURICOCHA,RONDOS,PEHUU,DIST. NACIONAL,-,2,LIM - HUU,ALEJADO
100601,HUANUCO,LEONCIO PRADO,RUPA-RUPA,PETGI,DIST. NACIONAL,-,2,LIM - TGI,ALEJADO
100703,HUANUCO,MARAÑON,SAN BUENAVENTURA,PEHUU,DIST. NACIONAL,-,6,LIM - HUU,ALEJADO
100206,HUANUCO,AMBO,SAN FRANCISCO,PEHUU,DIST. NACIONAL,-,3,LIM - HUU,ALEJADO
101006,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,PEHUU,DIST. NACIONAL,-,2,LIM - HUU,ALEJADO
100107,HUANUCO,HUANUCO,SAN FRANCISCO DE CAYRAN,PEHUU,DIST. NACIONAL,-,2,LIM - HUU,ALEJADO
101007,HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,PEHUU,DIST. NACIONAL,-,2,LIM - HUU,ALEJADO
100108,HUANUCO,HUANUCO,SAN PEDRO DE CHAULAN,PEHUU,DIST. NACIONAL,-,2,LIM - HUU,ALEJADO
100207,HUANUCO,AMBO,SAN RAFAEL,PEHUU,DIST. NACIONAL,-,3,LIM - HUU,ALEJADO
100109,HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,PEHUU,DIST. NACIONAL,-,2,LIM - HUU,ALEJADO
100321,HUANUCO,DOS DE MAYO,SHUNQUI,PEHUU,DIST. NACIONAL,-,3,LIM - HUU,ALEJADO
100322,HUANUCO,DOS DE MAYO,SILLAPATA,PEHUU,DIST. NACIONAL,-,3,LIM - HUU,ALEJADO
100510,HUANUCO,HUAMALIES,SINGA,PEHUU,DIST. NACIONAL,-,3,LIM - HUU,ALEJADO
100511,HUANUCO,HUAMALIES,TANTAMAYO,PEHUU,DIST. NACIONAL,-,3,LIM - HUU,ALEJADO
100208,HUANUCO,AMBO,TOMAY KICHWA,PEHUU,DIST. NACIONAL,-,3,LIM - HUU,ALEJADO
100904,HUANUCO,PUERTO INCA,TOURNAVISTA,PETGI,DIST. NACIONAL,-,4,LIM - HUU,ALEJADO
100804,HUANUCO,PACHITEA,UMARI,PEHUU,DIST. NACIONAL,-,2,LIM - HUU,ALEJADO
100112,HUANUCO,HUANUCO,YACUS,PEHUU,DIST. NACIONAL,-,2,LIM - HUU,ALEJADO
100323,HUANUCO,DOS DE MAYO,YANAS,PEHUU,DIST. NACIONAL,-,3,LIM - HUU,ALEJADO
100110,HUANUCO,HUANUCO,YARUMAYO,PEHUU,DIST. NACIONAL,-,2,LIM - HUU,ALEJADO
100905,HUANUCO,PUERTO INCA,YUYAPICHIS,PETGI,DIST. NACIONAL,-,4,LIM - HUU,ALEJADO
110202,ICA,CHINCHA,ALTO LARAN,PECHN,DIST. NACIONAL,-,1,LIM - CHN,ALEJADO
110302,ICA,NAZCA,CHANGUILLO,PENZC,DIST. NACIONAL,-,2,LIM - LME,ALEJADO
110203,ICA,CHINCHA,CHAVIN,PECHN,DIST. NACIONAL,-,2,LIM - CEP,URBANO
110201,ICA,CHINCHA,CHINCHA ALTA,PECHN,DIST. NACIONAL,-,1,LIM - CHM,URBANO
110204,ICA,CHINCHA,CHINCHA BAJA,PECHN,DIST. NACIONAL,-,1,LIM - CHN,URBANO
110205,ICA,CHINCHA,EL CARMEN,PECHN,DIST. NACIONAL,-,1,LIM - HNV,ALEJADO
110303,ICA,NAZCA,EL INGENIO,PENZC,DIST. NACIONAL,-,2,LIM - TPP,ALEJADO
110206,ICA,CHINCHA,GROCIO PRADO,PECHN,DIST. NACIONAL,-,1,LIM - CJA,ALEJADO
110502,ICA,PISCO,HUANCANO,PEPSC,DIST. NACIONAL,-,2,LIM - JUL,ALEJADO
110503,ICA,PISCO,HUMAY,PEPSC,DIST. NACIONAL,-,2,LIM - TPP,ALEJADO
110101,ICA,ICA,ICA,PEICA,DIST. NACIONAL,-,1,LIM - PEM,ALEJADO
110504,ICA,PISCO,INDEPENDENCIA,PEPSC,DIST. NACIONAL,-,1,LIM - AYP,ALEJADO
110102,ICA,ICA,LA TINGUIÑA,PEICA,DIST. NACIONAL,-,2,LIM - ICA,ALEJADO
110402,ICA,PALPA,LLIPATA,PENZC,DIST. NACIONAL,-,2,LIM - ICA,ALEJADO
110103,ICA,ICA,LOS AQUIJES,PEICA,DIST. NACIONAL,-,2,LIM - ICA,ALEJADO
110304,ICA,NAZCA,MARCONA,PENZC,DIST. NACIONAL,-,2,LIM – NAZ,ALEJADO
110301,ICA,NAZCA,NAZCA,PENZC,DIST. NACIONAL,-,2,LIM - HCH,ALEJADO
110104,ICA,ICA,OCUCAJE,PEICA,DIST. NACIONAL,-,2,LIM - AYP,ALEJADO
110105,ICA,ICA,PACHACUTEC,PEICA,DIST. NACIONAL,-,2,LIM - AND,ALEJADO
110401,ICA,PALPA,PALPA,PENZC,DIST. NACIONAL,-,2,LIM - CUZ,ALEJADO
110505,ICA,PISCO,PARACAS,PEPSC,DIST. NACIONAL,-,2,LIM - TBP,ALEJADO
110106,ICA,ICA,PARCONA,PEICA,DIST. NACIONAL,-,2,LIM - HYO,ALEJADO
110501,ICA,PISCO,PISCO,PEPSC,DIST. NACIONAL,-,1,LIM - JUL,ALEJADO
110107,ICA,ICA,PUEBLO NUEVO,PEICA,DIST. NACIONAL,-,2,LIM - HRZ,ALEJADO
110207,ICA,CHINCHA,PUEBLO NUEVO,PECHN,DIST. NACIONAL,-,1,LIM - CHN,URBANO
110403,ICA,PALPA,RIO GRANDE,PENZC,DIST. NACIONAL,-,2,LIM - ICA,ALEJADO
110108,ICA,ICA,SALAS,PEICA,DIST. NACIONAL,-,2,LIM - ICA,ALEJADO
110506,ICA,PISCO,SAN ANDRES,PEPSC,DIST. NACIONAL,-,1,LIM - PSC,URBANO
110507,ICA,PISCO,SAN CLEMENTE,PEPSC,DIST. NACIONAL,-,1,LIM - PSC,ALEJADO
110109,ICA,ICA,SAN JOSE DE LOS MOLINOS,PEICA,DIST. NACIONAL,-,2,LIM - ICA,ALEJADO
110110,ICA,ICA,SAN JUAN BAUTISTA,PEICA,DIST. NACIONAL,-,2,LIM - AYP,ALEJADO
110208,ICA,CHINCHA,SAN JUAN DE YANAC,PECHN,DIST. NACIONAL,-,2,LIM - CHN,ALEJADO
110209,ICA,CHINCHA,SAN PEDRO DE HUACARPANA,PECHN,DIST. NACIONAL,-,2,LIM - CHN,ALEJADO
110404,ICA,PALPA,SANTA CRUZ,PENZC,DIST. NACIONAL,-,2,LIM - TPP,ALEJADO
110111,ICA,ICA,SANTIAGO,PEICA,DIST. NACIONAL,-,2,LIM - ICA,ALEJADO
110112,ICA,ICA,SUBTANJALLA,PEICA,DIST. NACIONAL,-,2,LIM - ICA,ALEJADO
110210,ICA,CHINCHA,SUNAMPE,PECHN,DIST. NACIONAL,-,1,LIM - CHN,ALEJADO
110211,ICA,CHINCHA,TAMBO DE MORA,PECHN,DIST. NACIONAL,-,2,LIM - CHN,ALEJADO
110113,ICA,ICA,TATE,PEICA,DIST. NACIONAL,-,2,LIM - ICA,ALEJADO
110405,ICA,PALPA,TIBILLO,PENZC,DIST. NACIONAL,-,2,LIM - ICA,ALEJADO
110508,ICA,PISCO,TUPAC AMARU INCA,PEPSC,DIST. NACIONAL,-,2,LIM - PSC,ALEJADO
110305,ICA,NAZCA,VISTA ALEGRE,PENZC,DIST. NACIONAL,-,2,LIM – NAZ,ALEJADO
110114,ICA,ICA,YAUCA DEL ROSARIO,PEICA,DIST. NACIONAL,-,3,LIM - ICA,ALEJADO
120202,JUNIN,CONCEPCION,ACO,PEHYO,DIST. NACIONAL,-,2,LIM - HYO,ALEJADO
120702,JUNIN,TARMA,ACOBAMBA,PETAR,DIST. NACIONAL,-,2,LIM - TAR,ALEJADO
120402,JUNIN,JAUJA,ACOLLA,PEHYO,DIST. NACIONAL,-,3,LIM - HYO,ALEJADO
120902,JUNIN,CHUPACA,AHUAC,PEJUN,DIST. NACIONAL,-,4,LIM - HYO,ALEJADO
120203,JUNIN,CONCEPCION,ANDAMARCA,PEHYO,DIST. NACIONAL,-,2,LIM - HYO,ALEJADO
120403,JUNIN,JAUJA,APATA,PEHYO,DIST. NACIONAL,-,3,LIM - HYO,ALEJADO
120404,JUNIN,JAUJA,ATAURA,PEHYO,DIST. NACIONAL,-,3,LIM - HYO,ALEJADO
120405,JUNIN,JAUJA,CANCHAYLLO,PEHYO,DIST. NACIONAL,-,3,LIM - PIU,ALEJADO
120104,JUNIN,HUANCAYO,CARHUACALLANGA,PEHYO,DIST. NACIONAL,-,2,LIM - HRZ,ALEJADO
120502,JUNIN,JUNIN,CARHUAMAYO,PECEP,DIST. NACIONAL,-,3,LIM - HYO,ALEJADO
120802,JUNIN,YAULI,CHACAPALPA,PEOYA,DIST. NACIONAL,-,3,LIM - HUU,ALEJADO
120105,JUNIN,HUANCAYO,CHACAPAMPA,PEHYO,DIST. NACIONAL,-,2,LIM - OYA,ALEJADO
120204,JUNIN,CONCEPCION,CHAMBARA,PEHYO,DIST. NACIONAL,-,2,LIM - CUZ,ALEJADO
120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,PELME,DIST. NACIONAL,-,2,LIM - CJA,ALEJADO
120106,JUNIN,HUANCAYO,CHICCHE,PEHYO,DIST. NACIONAL,-,2,LIM - TRU,ALEJADO
120107,JUNIN,HUANCAYO,CHILCA,PEHYO,DIST. NACIONAL,-,2,LIM - CJA,ALEJADO
120108,JUNIN,HUANCAYO,CHONGOS ALTO,PEHYO,DIST. NACIONAL,-,2,LIM - HUU,ALEJADO
120903,JUNIN,CHUPACA,CHONGOS BAJO,PEJUN,DIST. NACIONAL,-,4,LIM - HYO,ALEJADO
120901,JUNIN,CHUPACA,CHUPACA,PEHYO,DIST. NACIONAL,-,2,LIM - JUL,ALEJADO
120111,JUNIN,HUANCAYO,CHUPURO,PEHYO,DIST. NACIONAL,-,2,LIM - HNV,ALEJADO
120205,JUNIN,CONCEPCION,COCHAS,PEHYO,DIST. NACIONAL,-,2,LIM - CHM,ALEJADO
120112,JUNIN,HUANCAYO,COLCA,PEHYO,DIST. NACIONAL,-,2,LIM - AYP,ALEJADO
120206,JUNIN,CONCEPCION,COMAS,PEHYO,DIST. NACIONAL,-,2,LIM - CHM,ALEJADO
120201,JUNIN,CONCEPCION,CONCEPCION,PEHYO,DIST. NACIONAL,-,2,LIM - AYP,ALEJADO
120602,JUNIN,SATIPO,COVIRIALI,PELME,DIST. NACIONAL,-,3,LIM - ABA,ALEJADO
120113,JUNIN,HUANCAYO,CULLHUAS,PEHYO,DIST. NACIONAL,-,2,LIM - CHM,ALEJADO
120406,JUNIN,JAUJA,CURICACA,PEHYO,DIST. NACIONAL,-,3,LIM - TCQ,ALEJADO
120407,JUNIN,JAUJA,EL MANTARO,PEHYO,DIST. NACIONAL,-,3,LIM – NAZ,ALEJADO
120114,JUNIN,HUANCAYO,EL TAMBO,PEHYO,DIST. NACIONAL,-,1,LIM - PIU,ALEJADO
120207,JUNIN,CONCEPCION,HEROINAS TOLEDO,PEHYO,DIST. NACIONAL,-,2,LIM - TCQ,ALEJADO
120904,JUNIN,CHUPACA,HUACHAC,PEJUN,DIST. NACIONAL,-,4,LIM - HRZ,ALEJADO
120116,JUNIN,HUANCAYO,HUACRAPUQUIO,PEHYO,DIST. NACIONAL,-,2,LIM - HUU,ALEJADO
120117,JUNIN,HUANCAYO,HUALHUAS,PEHYO,DIST. NACIONAL,-,2,LIM - CJA,ALEJADO
120408,JUNIN,JAUJA,HUAMALI,PEHYO,DIST. NACIONAL,-,3,LIM - TRU,ALEJADO
120905,JUNIN,CHUPACA,HUAMANCACA CHICO,PEJUN,DIST. NACIONAL,-,4,LIM - HYO,ALEJADO
120119,JUNIN,HUANCAYO,HUANCAN,PEHYO,DIST. NACIONAL,-,2,LIM - HNV,ALEJADO
120101,JUNIN,HUANCAYO,HUANCAYO,PEHYO,DIST. NACIONAL,-,1,LIM -CNT,ALEJADO
120703,JUNIN,TARMA,HUARICOLCA,PETAR,DIST. NACIONAL,-,2,LIM - HNV,ALEJADO
120409,JUNIN,JAUJA,HUARIPAMPA,PEHYO,DIST. NACIONAL,-,3,LIM - TAR,ALEJADO
120704,JUNIN,TARMA,HUASAHUASI,PETAR,DIST. NACIONAL,-,2,LIM - LIM,ALEJADO
120120,JUNIN,HUANCAYO,HUASICANCHA,PEHYO,DIST. NACIONAL,-,2,LIM - TAR,ALEJADO
120803,JUNIN,YAULI,HUAY-HUAY,PEOYA,DIST. NACIONAL,-,3,LIM - AND,ALEJADO
120121,JUNIN,HUANCAYO,HUAYUCACHI,PEHYO,DIST. NACIONAL,-,2,LIM - HNV,ALEJADO
120410,JUNIN,JAUJA,HUERTAS,PEHYO,DIST. NACIONAL,-,3,LIM - PEM,ALEJADO
120122,JUNIN,HUANCAYO,INGENIO,PEHYO,DIST. NACIONAL,-,1,LIM - IQT,ALEJADO
120411,JUNIN,JAUJA,JANJAILLO,PEHYO,DIST. NACIONAL,-,3,LIM - HRZ,ALEJADO
120401,JUNIN,JAUJA,JAUJA,PEHYO,DIST. NACIONAL,-,3,LIM - AQP,ALEJADO
120412,JUNIN,JAUJA,JULCAN,PEHYO,DIST. NACIONAL,-,3,LIM - HNV,ALEJADO
120501,JUNIN,JUNIN,JUNIN,PECPE,DIST. NACIONAL,-,3,LIM - JAE - BGR,ALEJADO
120801,JUNIN,YAULI,LA OROYA,PEOYA,DIST. NACIONAL,-,1,LIM - OYA,URBANO
120705,JUNIN,TARMA,LA UNION,PETAR,DIST. NACIONAL,-,2,LIM - PIU,ALEJADO
120413,JUNIN,JAUJA,LEONOR ORDOÑEZ,PEHYO,DIST. NACIONAL,-,3,LIM - HYO,ALEJADO
120603,JUNIN,SATIPO,LLAYLLA,PELME,DIST. NACIONAL,-,4,LIM - LME,ALEJADO
120414,JUNIN,JAUJA,LLOCLLAPAMPA,PEHYO,DIST. NACIONAL,-,3,LIM - HYO,ALEJADO
120208,JUNIN,CONCEPCION,MANZANARES,PEHYO,DIST. NACIONAL,-,2,LIM - HYO,ALEJADO
120804,JUNIN,YAULI,MARCAPOMACOCHA,PEOYA,DIST. NACIONAL,-,3,LIM - OYA,ALEJADO
120415,JUNIN,JAUJA,MARCO,PEHYO,DIST. NACIONAL,-,3,LIM - HYO,ALEJADO
120209,JUNIN,CONCEPCION,MARISCAL CASTILLA,PEHYO,DIST. NACIONAL,-,2,LIM - HYO,ALEJADO
120416,JUNIN,JAUJA,MASMA,PEHYO,DIST. NACIONAL,-,3,LIM - HYO,ALEJADO
120417,JUNIN,JAUJA,MASMA CHICCHE,PEHYO,DIST. NACIONAL,-,3,LIM - HYO,ALEJADO
120210,JUNIN,CONCEPCION,MATAHUASI,PEHYO,DIST. NACIONAL,-,2,LIM - HYO,ALEJADO
120699,JUNIN,SATIPO,MAZAMARI - PANGOA,PELME,DIST. NACIONAL,-,4,LIM - LME,ALEJADO
120211,JUNIN,CONCEPCION,MITO,PEHYO,DIST. NACIONAL,-,2,LIM - HRZ,ALEJADO
120418,JUNIN,JAUJA,MOLINOS,PEHYO,DIST. NACIONAL,-,3,LIM - JAE - CHA,ALEJADO
120419,JUNIN,JAUJA,MONOBAMBA,PEHYO,DIST. NACIONAL,-,3,LIM - TRU,ALEJADO
120805,JUNIN,YAULI,MOROCOCHA,PEOYA,DIST. NACIONAL,-,3,LIM - CHM,ALEJADO
120420,JUNIN,JAUJA,MUQUI,PEHYO,DIST. NACIONAL,-,3,LIM - JUL,ALEJADO
120421,JUNIN,JAUJA,MUQUIYAUYO,PEHYO,DIST. NACIONAL,-,3,LIM - HYO,ALEJADO
120212,JUNIN,CONCEPCION,NUEVE DE JULIO,PEHYO,DIST. NACIONAL,-,2,LIM - PCL,ALEJADO
120503,JUNIN,JUNIN,ONDORES,PEJUN,DIST. NACIONAL,-,3,LIM - JAE - CHA,ALEJADO
120213,JUNIN,CONCEPCION,ORCOTUNA,PEHYO,DIST. NACIONAL,-,2,LIM - AQP,ALEJADO
120422,JUNIN,JAUJA,PACA,PEHYO,DIST. NACIONAL,-,3,LIM - CIX,ALEJADO
120423,JUNIN,JAUJA,PACCHA,PEHYO,DIST. NACIONAL,-,3,LIM - CJA,ALEJADO
120806,JUNIN,YAULI,PACCHA,PEOYA,DIST. NACIONAL,-,3,LIM - HYO,ALEJADO
120706,JUNIN,TARMA,PALCA,PETAR,DIST. NACIONAL,-,2,LIM - JUL,ALEJADO
120707,JUNIN,TARMA,PALCAMAYO,PETAR,DIST. NACIONAL,-,2,LIM - TCQ,ALEJADO
120605,JUNIN,SATIPO,PAMPA HERMOSA,PELME,DIST. NACIONAL,-,4,LIM - ICA,ALEJADO
120424,JUNIN,JAUJA,PANCAN,PEHYO,DIST. NACIONAL,-,3,LIM - HUU,ALEJADO
120425,JUNIN,JAUJA,PARCO,PEHYO,DIST. NACIONAL,-,3,LIM - JUL,ALEJADO
120124,JUNIN,HUANCAYO,PARIAHUANCA,PEHYO,DIST. NACIONAL,-,2,LIM - HRZ,ALEJADO
120302,JUNIN,CHANCHAMAYO,PERENE,PELME,DIST. NACIONAL,-,2,LIM - JUL,ALEJADO
120303,JUNIN,CHANCHAMAYO,PICHANAQUI,PELME,DIST. NACIONAL,-,2,LIM - JUL - PUN,ALEJADO
120125,JUNIN,HUANCAYO,PILCOMAYO,PEHYO,DIST. NACIONAL,-,1,LIM - HNV,ALEJADO
120426,JUNIN,JAUJA,POMACANCHA,PEHYO,DIST. NACIONAL,-,3,LIM - HRZ,ALEJADO
120126,JUNIN,HUANCAYO,PUCARA,PEHYO,DIST. NACIONAL,-,2,LIM - CIX,ALEJADO
120127,JUNIN,HUANCAYO,QUICHUAY,PEHYO,DIST. NACIONAL,-,2,LIM - HRZ,ALEJADO
120128,JUNIN,HUANCAYO,QUILCAS,PEHYO,DIST. NACIONAL,-,2,LIM - JUL,ALEJADO
120427,JUNIN,JAUJA,RICRAN,PEHYO,DIST. NACIONAL,-,3,LIM - HYO,ALEJADO
120607,JUNIN,SATIPO,RIO NEGRO,PELME,DIST. NACIONAL,-,4,LIM - LME,ALEJADO
